file_url,additional_feature
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/armstrong-fallOG.jpg,A picture of Armstrong Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pls-mosesLO.jpg,Beth Moses
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/oliver-drypathogenLO.jpg,Professor Haley Oliver
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Students-2024_GMB6381.jpg,Purdue students studying.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-in-print-zak-800x533-1.jpg,in-print-zak
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-benefits-enrollment-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/ejeta-fellowLO.jpg,Gebisa Ejeta
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/campus-fallLO.jpg,A fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/skipper-alfalfaLO.jpg,A skipper rests on the flower of an alfalfa plant
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/riley-voteidLO.jpg,An example of a vote-ready Purdue ID.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-lh-summit-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/heartland-bioWorksLO.jpeg,A researcher in the lab
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB5754.jpg,A view from Purdue University during the fall season
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/cole-pgkeynoteLO.jpg,Kahil Cole
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-greenweek-800x533-1.jpg,pt-greenweek-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/campus-fallOG.jpg,The Loeb Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pgbuck-portraitLO.jpg,"Jeff Buck, dean of Purdue Global’s School of Business and Information Technology"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/smith-asipOG.jpg,Students collaborating in a research classroom
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Buildings-2023_KAL_8110.jpg,Academic buildings on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/GatewayArchLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-pfl-dos-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Boilermaker-Special_RJM3309.jpg,The Boilermaker Special parked by the Engineering Fountain.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-gateway-arch-800x533-1.jpg,The gateway to Purdue.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1-1.jpg,pt-gateway-arch-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/hoskins-pondLO.jpg,A man walking through a pond in a wildlife area.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pg-gardnerinstituteLO.jpg,Purdue Global and Gardner Institute logos
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-life-science-summit-800x533-1.jpg,pt-life-science-summit-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-pharmacy-ranking3-800x533-1.jpg,pt-pharmacy-ranking3-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-mason-gillis-united-way-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/cziczo-spacemetalLO.jpg,Dan Cziczo at the Purdue University Airport.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4780.jpg,The Bell Tower at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-nathaniel-fick-800x533-1.jpg,Nathaniel C. Fick
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/08/23pglobal-logo.jpeg,Purdue Global logo on a black background
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/Mung-North-Shore-Line-grapic-for-PT-800x533-1.jpg,Matthew Wells and Mung Chiang
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pao-hallLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/umulis-sustainabilityOG.jpg,umulis-sustainability
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-design-lab-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-medical-network-800x533-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/zakharov-zsinstrumentsLO.jpg,"Sergey Zakharov, co-founder and chief technology officer of ZS Instruments."
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/blockp-fallOG.jpg,The Unfinished Block P on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-special-boilermaker-800x533-1.png,pt-special-boilermaker-800x450
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-sabre-kais-800x533-1.jpg,sabre-kais
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/aerovymobility-aircraftOG-1.jpg,electric aviation charging technology
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-aae-lab-800x533-1.jpg,pt-aae-lab-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/balagtas-josephOG.jpg,Joseph Balagtas poses for a photo.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-green-ribbon-800x533-1.jpg,pt-green-ribbon-800x450
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/GatewayArchLO-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/chianggallardo-broadbandLO.jpg,Purdue President Mung Chiang and Roberto Gallardo
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pari-usaidclimateOG.jpg,A graphic representing the earth and climate change
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/gomez-prostatecancerOG.jpg,Hector Gomez
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/state-grant-gatewayOG.jpg,The State and Grant Street Gateway at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/boilermaker-statue2310OG.jpg,Looking up at the Boilermaker statue.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/belltower-fallOG.jpg,A picture of the Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/bell-tower-aerialLO.jpg,The Purdue Bell Tower and academic buildings.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/unfinished-blockpLO.jpg,The Unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Buildings-2023_KAL_8110.jpg,Academic buildings on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-uni-hall-chiang-800x533-1.jpg,pt-uni-hall-rendering-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-fan-yang-800x533-1.jpg,pt-fan-yang-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-new-faculty-fair1-800x450-1-1.jpg,pt-new-faculty-fair1-800x450
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4891.jpg,A view of the Purdue Arch from the flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovdeLO.jpg,Hovde Hall during the summer at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-westwood-lectureLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18839.jpg,A shot of the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-underwood-bowman-800x533-1.jpg,pt-underwood-bowman-OG
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/ramani-aiLO.jpg,"Diana Gehlhaus, Yelena Vaynberg, Dr. Karthik Ramani, and Dr. Jonathan Cagan"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/appenzeller-csmeLO.jpg,Joerg Appenzeller
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/yoon-chienlabLO.jpg,Yuan-Chi Chien
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/fastco-btm23LO.jpg,A graphic representing A Brand That Matters recognition
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/biller-malsheLO.jpg,Stephan Biller and Ajay Malshe talking in an office setting.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB7672.jpg,Purdue University during the fall season
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/arnas-david-cislunarLO.jpg,David Arnas sitting in a classroom.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/soiltemptoolLO.jpg,A chemical applicator drives through a field
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-toastmasters-hero-800x533-1.jpg,pt-toastmasters
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pg-degreeLO.jpg,Purdue Global logo
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/aims-tourLO.jpg,"The group that toured the National Institute for Bioprocessing Research and Training in Dublin, Ireland."
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pglobal-graph23OG.jpg,Purdue Global
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/graham-lillyscholarsLO.jpg,Purdue students at a welcome event
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/zavattieri-matsLO.gif,Intelligent architected materials
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB0325.jpg,Students walking during the fall season on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/jin-leafspecLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_JU22206.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB7672.jpg,Purdue University during the fall season
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-chiang-flu-shotLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/militaryadvboard-groupOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/bean-greenhouseLO.jpg,bean greenhouse
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4650.jpg,An academic building on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0492.jpg,Students on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/semihub-researchersLO.jpg,Two people collaborating in a lab setting
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/thompson-bennuLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/08/23pglobal-logo.jpeg,Purdue Global logo on a black background
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-mendes-jpg.jpeg,Januario-Mendes
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2022_JU19952.jpg,Purdue Arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-uw-kickoff-group-800x533-1.jpg,https://www.purdue.edu/uns/images/2023/pt-uw-kickoff-group-800x533.jpg
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pfl-trimbleOG.jpg,Trimble Technology Lab at Purdue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/appenzeller-csmeLO.jpg,Joerg Appenzeller
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18839.jpg,A shot of the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/horgan-centerOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2023/09/verma-testprototypeLO.jpg,Mohit Verma
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18676.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pglobal-graph23OG.jpg,Purdue Global
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/campus-fallLO-1.jpg,A fountain during the fall season on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Students-2024_GMB6381.jpg,Purdue students studying.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-uw-launch-800x533-1.jpg,pt-uw-launch-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/usnwr-ugranking24LO.jpg,Purdue ranking graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Boilermaker-Special_RJM3309.jpg,The Boilermaker Special parked by the Engineering Fountain.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/mohammadi-fieldLO.jpg,Mohsen-Mohammadi
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/low-malariaOG.jpg,Philip Low
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/chiang-enrollment23LO.jpg,Students at Purdue University
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/chiang-boilerchipLO.jpg,Purdue University President Mung Chiang
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-vitual-forum-800x533-1.jpg,pt-virtual-forum-600x300
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/wallace-joeyLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/wilker-adhesivesLO.jpg,Purdue University chemistry professor Jonathan Wilker
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/fastco-innovationfestLO.jpg,Purdue President Mung Chiang and professor Luna Lu.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pg-brandweekOG.jpg,Purdue Global in partnership with Adweek/Brandweek.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/liang-forestdesertLO.jpg,Northeastern China
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/uspatent2309LO.jpg,A graphic representing Purdue as a national innovation leader
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/fnr23awards-LO.jpg,"Dave Case, Trent Osmon, Adam Janke, Emily McCallen, and John “Jack” Seifert."
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-tao-lab-800x533-1.jpg,Andy Tao
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-software-engineering2-800x533-1.jpg,pt-software-engineering2-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Memorial-Mall-DJI-0060-2.jpg,Memorial Mall on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-hb-logo-pillars-gold-800x450-1.png,pt-hb-logo-pillars-gold-800x450
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/adam-smallestdrumLO.jpg,Researches working in the lab
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Students-2024_GMB6381.jpg,Purdue students studying.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/king-htmOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/schmidt-adhesivesLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/scale-fundingOG.jpg,Carol Handwerker in lab.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18839.jpg,A shot of the Purdue University campus during the fall season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/nimitz-purdueflagOG.jpg,"Dimitrios Peroulis, Frank Dooley and Kelvin Gumbs holding a Purdue Boiler Up flag."
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/craneannouncement-LO.jpg,"Chiang, Plaut, Baird and others at Crane announcement."
https://www.purdue.edu/newsroom/wp-content/uploads/2023/09/pt-life-science-summit-800x533-1.jpg,Student at lab
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-audiology-main-800x533-1.jpg,pt-audiology-main-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/kasinski-cancerLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/DCTC-cohortLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-alumni-reunion-800x533-1.png,inaugural Entrepreneurial Alumni Reunion
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-ross-ade-new-800x533-1.jpeg,pt-ross-ade-new-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/braden-prattLO.jpg,Ethan Braden and Kati Pratt
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-new-faculty-fair1-800x450-1.jpg,pt-new-faculty-fair1-800x450
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18676.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4650.jpg,An academic building on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/stwalley-coolingLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0492.jpg,Students on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/08/PurdueMemorialUnion-min.png,Purdue Memorial Union
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/scale-fundingLO.jpg,Anna Murray places printed circuit board samples into an oven
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/streak-cameraLO.jpg,Colton Fruhling and Mustafa Goksu Ozlu
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/jung-xprizesingaporeLO.jpg,Singapore’s urban rainforest.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/shi-concussionLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-campus-safety-800x533-1.jpg,pt-campus-safety-800x533
